BOROUGH,ZIP,BUILDING_NO,STREET,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3
QUEENS,11358,40-04 TO 40-08,192nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,ROOMING HOUSE
QUEENS,11358,40-11 TO 40-35,192nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,40-12 TO 40-16,192nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,40-22 TO 40-26,192nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,40-30,192nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,40-32 TO 40-36,192nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,36-12,193rd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,36-16,193rd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,36-26,193rd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11358,40-24,193rd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,40-26,193rd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,40-46 TO 40-48,193rd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,192-07 TO 192-15,42nd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,36-33,194th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,40-16,194th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,40-18,194th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,40-22,194th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,43-27,194th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,40-04 TO 40-08,196th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,198-39,32nd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,198-40,32nd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,191-11 TO 191-23,35th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,189-10,37th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,189-15,37th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,191-07,37th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,191-11,37th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,190-05 TO 190-17,39th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,192-02,39th Avenue,,65,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,164-18,43rd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,198-14,47th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,198-16,47th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,199-04,47th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,199-08,47th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,162-24 TO 163-04,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,163-07,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,163-09,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,167-10,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11358,168-09,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,168-10,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,168-17,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,168-18,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,171-15 TO 171-19,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,189-11,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,189-14,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,J-51
QUEENS,11358,190-01,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,190-05,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,190-15,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,191-10,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,191-15,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,35-06 TO 35-18,192nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,34-43,Francis Lewis Boulevard,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,34-02 TO 34-06,Jordan Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,162-15,Laburnum Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,162-17,Laburnum Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11358,158-03,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,158-04,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,158-09,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,158-10,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,158-16,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,ROOMING HOUSE
QUEENS,11358,159-04,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,159-10,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,ROOMING HOUSE
QUEENS,11358,160-01,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,160-03,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11358,160-04,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,160-09,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,160-10,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,161-04,Sanford Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,191-12,Station Road,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,192-33,Station Road,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,36-10,Utopia Parkway,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,172-06 TO 172-16,Crocheron Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11358,37-16,Utopia Parkway,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11360,211-10,18th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,211-40,18th Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,18-65,211th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,18-05,215th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11360,18-15,215th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11360,211-35,23rd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,211-65,23rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,16-66,Bell Boulevard,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11360,16-70,Bell Boulevard,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11360,23-25,Bell Boulevard,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11360,23-45,Bell Boulevard,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,23-55,Bell Boulevard,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,18-35,Corporal Kennedy Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,18-55,Corporal Kennedy Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,18-75,Corporal Kennedy Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11360,23-50,Waters Edge Drive,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,35-05 TO 35-11,200th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,3506 TO 3516,201st Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,40-45,201st Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,42-18 TO 42-48,201st Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,40-40,203rd Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,202-15,42nd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,42-09,204th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,35-04 TO 35-42,205th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,43-24,208th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,43-06 TO 43-10,210th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,42-06 TO 42-10,212th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,42-34 TO 42-40,212th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,36-21,213th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,38-12,213th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,38-24,213th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,39-41 TO 39-45,213th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,42-12,213th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,42-27,213th Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,42-29,213th Street,,,63,BAYSIDE,,MULTIPLE DWELLING B,
QUEENS,11361,39-30,214th Place,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,43-20,214th Place,,,63,BAYSIDE,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11361,46-17,215th Place,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,46-25 TO 46-30,215th Place,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,46-30,215th Place,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,46-31,215th Place,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,46-43,215th Place,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,47-21,215th Place,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,47-28,215th Place,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,47-19,216th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,47-14,217th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,47-30,217th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,213-42,34th Road,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,200-02 TO 200-14,35th Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,35-06,201st Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,204-01 TO 204-17,35th Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,204-08 TO 204-12,35th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,3505 TO 3545,204th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,205-06 TO 205-14,35th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,3506 TO 3540,206th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,204-03 TO 204-11,36th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,214-14,36th Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,212-16,38th Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,209-10,41st Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,210-50,41st Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,213-03 TO 213-09,41st Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,202-06 TO 202-16,42nd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,203-05 TO 203-15,42nd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,204-16,42nd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,205-06 TO 205-16,42nd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,210-02 TO 210-06,42nd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,211-01 TO 211-11,42nd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,212-01 TO 212-23,42nd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,202-01,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,202-02,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,202-09,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,202-10,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,202-17,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,202-18,43rd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,203-06 TO 203-16,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,204-06 TO 204-16,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,210-01 TO 210-05,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,210-02 TO 210-06,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,214-32,43rd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11361,215-37,43rd Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11361,211-31,45th Road,,,63,BAYSIDE,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11361,211-33,45th Road,,,63,BAYSIDE,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11361,211-35,45th Road,,,63,BAYSIDE,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11361,211-55,45th Drive,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,220-55,46th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,215-28 TO 215-46,47th Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,215-47,47th Avenue,,,63,BAYSIDE,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,216-16,47th Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11361,36-08 TO 36-24,Bell Boulevard,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,42-18,Bell Boulevard,,7502,63,BAYSIDE,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11361,42-01 TO 42-21,Corporal Kennedy Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,42-41 TO 42-45,Corporal Kennedy Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,38-10,Corporal Stone Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11361,39-06 TO 39-12,Corporal Stone Street,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,201-02 TO 201-14,Rocky Hill Road,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11361,202-02 TO 202-18,Rocky Hill Road,,,63,BAYSIDE,,MULTIPLE DWELLING A,
QUEENS,11362,243-12,73rd Avenue,,,63,LITTLE NECK,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11362,243-14,73rd Avenue,,,63,LITTLE NECK,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11362,54-40 TO 54-44,Little Neck Parkway,,,63,LITTLE NECK,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11362,55-15,Little Neck Parkway,,,63,LITTLE NECK,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11362,241-20,Northern Boulevard,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11363,43-20,242nd Street,,,63,FLUSHING,,MULTIPLE DWELLING A,421-A (1-15)
QUEENS,11363,239-10,42nd Avenue,,,63,DOUGLASTON,,MULTIPLE DWELLING B,
QUEENS,11363,43-25,Douglaston Parkway,,,63,FLUSHING,,MULTIPLE DWELLING A,EVICT COOP/CONDO
QUEENS,11363,43-60,Douglaston Parkway,,,63,DOUGLASTON,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11363,44-30,Douglaston Parkway,,,63,DOUGLASTON,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11363,40-01,Little Neck Parkway,,,63,LITTLE NECK,,MULTIPLE DWELLING A,
QUEENS,11364,73-11 TO 73-23,210th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11364,73-45 TO 73-55,210th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11364,75-25 TO 75-35,210th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO
QUEENS,11364,69-04 TO 69-36,215th Street,,7,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,73-11 TO 73-37,217th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,217-02 TO 217-16,73rd Avenue,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,73-27 TO 73-49,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,73-55 TO 73-69,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,217-03,75th Avenue,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,75-05 TO 75-41,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,217-02,75th Avenue,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,75-09,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,75-17,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,75-21,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,75-37,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,75-39,217th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-43,218th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11364,61-45,218th Street,,,63,FLUSHING,,MULTIPLE DWELLING A,
QUEENS,11364,74-01 TO 74-85,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,74-16,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,74-30,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,74-37,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,74-44,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,74-49,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,74-75,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,74-76,220th Street,,3,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-19,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-20,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-21,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-22,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-23,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-24A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-25,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-26B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-27A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-28,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-29B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-30A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-31B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-32,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-33A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-34,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-35,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-36,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-37,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-38,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-39A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-40,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-41B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-42,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-43B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-44,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-45A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-46,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-47A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-48A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-49B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-50B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-51B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-52B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-53A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-54A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-55A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-56,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-57B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-58,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-59B,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-60,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
QUEENS,11364,61-61A,223rd Place,,,63,FLUSHING,,MULTIPLE DWELLING A,GARDEN COMPLEX
